username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;30.01.20 16:39;28251;124054;“Schiff blasted for not focusing on California homeless.” @foxandfriends His District is in terrible shape. He is a corrupt pol who only dreams of the Impeachment Hoax. In my opinion he is mentally deranged!;;#NAME?;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222907250383245320
realDonaldTrump;30.01.20 04:27;39050;149018;pic.twitter.com/66006PDuKf;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222722934441160705
realDonaldTrump;30.01.20 01:32;20611;60260;pic.twitter.com/pXexddCGtT;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222679034875858950
realDonaldTrump;30.01.20 01:06;17315;74116;Just received a briefing on the Coronavirus in China from all of our GREAT agencies, who are also working closely with China. We will continue to monitor the ongoing developments. We have the best experts anywhere in the world, and they are on top of it 24/7! pic.twitter.com/rrtF1Stk78;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222672488934584324
realDonaldTrump;30.01.20 00:59;36087;164831;Nancy Pelosi wants Congress to take away authority Presidents use to stand up to other countries and defend AMERICANS. Stand with your Commander in Chiefs!;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222670731080863745
realDonaldTrump;30.01.20 00:59;26083;120285;With Votes in the House tomorrow, Democrats want to make it harder for Presidents to defend America, and stand up to, as an example, Iran. Protect our GREAT COUNTRY!;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222670610867916804
realDonaldTrump;30.01.20 00:00;56981;172292;GAME OVER! pic.twitter.com/yvMa6bPqfy;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222655839573565440
realDonaldTrump;29.01.20 20:41;12206;40817;pic.twitter.com/aX5WIX8B0O;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222605791074693122
realDonaldTrump;29.01.20 20:24;18226;67236;For the first time in American History, we have replaced a disastrous Trade Deal that REWARDED outsourcing with a truly FAIR and RECIPROCAL Trade Deal that will keep jobs, wealth and growth right here in AMERICA! pic.twitter.com/bDe8IV9DyD;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222601464889200653
realDonaldTrump;29.01.20 20:21;16477;62448;Thanks to our pro-worker, pro-American economic policies, unemployment is at the lowest level in more than 50 years. We have created over 7 MILLION new JOBS. More Americans are working today than EVER before. We have the hottest ECONOMY on earth! pic.twitter.com/TRGKRF7xgQ;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222600757389725698
realDonaldTrump;29.01.20 19:38;14081;53210;USMCA is a cutting edge state of the art agreement that protects, defends and serves the great people of our Country. Promises Made, Promises Kept! pic.twitter.com/PuiG1JPTTI;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222589891785175041
realDonaldTrump;29.01.20 19:36;15189;61592;USMCA is a massive win for American manufacturers and auto workers! pic.twitter.com/eOgFm31cAo;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222589334739673088
realDonaldTrump;29.01.20 16:49;17066;70302;They will never be satisfied! https:// twitter.com/realDonaldTrum p/status/1222344928530968576 …;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222547304491646976
realDonaldTrump;29.01.20 16:47;14219;66875;“The best evidence is the Transcript itself.” Brad Blakeman @FoxNews;;#NAME?;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222546813099659264
realDonaldTrump;29.01.20 16:39;17902;81549;There is much talk that certain Democrats are going to be voting with Republicans on the Impeachment Hoax, so that the Senate can get back to the business of taking care of the American people. Sorry, but Cryin’ Chuck Schumer will never let that happen!;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222544696964263936
realDonaldTrump;29.01.20 16:33;21405;108362;On the Iraq War Resolution being voted on tomorrow in the House of Represenatives, we are down to 5000 soldiers, and going down, and I want everyone, Republican and Democrat, to vote their HEART!;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222543172192129024
realDonaldTrump;29.01.20 14:20;14238;63398;Mark Penn, Harris Poll: “It’s time to end the Impeachment Trial.” @foxandfriends Just another political Hoax by the Dems!;;#NAME?;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222509768683720706
realDonaldTrump;29.01.20 13:56;31425;127194;Remember Republicans, the Democrats already had 17 witnesses, we were given NONE! Witnesses are up to the House, not up to the Senate. Don’t let the Dems play you!;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222503732501499904
realDonaldTrump;29.01.20 13:28;18989;79735;....many more mistakes of judgement, gets fired because frankly, if I listened to him, we would be in World War Six by now, and goes out and IMMEDIATELY writes a nasty & untrue book. All Classified National Security. Who would do this?;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222496715422433281
realDonaldTrump;29.01.20 13:28;21190;93113;For a guy who couldn’t get approved for the Ambassador to the U.N. years ago, couldn’t get approved for anything since, “begged” me for a non Senate approved job, which I gave him despite many saying “Don’t do it, sir,” takes the job, mistakenly says “Libyan Model” on T.V., and..;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222496705763008515
realDonaldTrump;29.01.20 12:51;23142;68460;Democrats admitting the Impeachment Hoax! https:// twitter.com/DanScavino/sta tus/1220047531272364037 …;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222487526780346370
realDonaldTrump;29.01.20 12:41;9300;48769;Thank you! https:// twitter.com/jerseygirl007r n/status/1221889690464219137 …;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222484885627076610
realDonaldTrump;29.01.20 06:07;21761;106647;Why didn’t John Bolton complain about this “nonsense” a long time ago, when he was very publicly terminated. He said, not that it matters, NOTHING!;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222385653029261312
realDonaldTrump;29.01.20 03:25;39559;164383;No matter how many witnesses you give the Democrats, no matter how much information is given, like the quickly produced Transcripts, it will NEVER be enough for them. They will always scream UNFAIR. The Impeachment Hoax is just another political CON JOB!;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222344928530968576
realDonaldTrump;29.01.20 02:41;29591;105922;If you want your children to inherit the blessings that generations of Americans have fought and died to secure—then we must devote everything we have toward victory in 2020. Only this way, can we save the America we love – and drain the Washington Swamp once and for all! pic.twitter.com/5NeC0mFWfU;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222333993892315137
realDonaldTrump;29.01.20 02:37;16539;55092;Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption. The Republican Party is the party of the American Worker, the American Family, and the American Dream! #TrumpRallyNJ #KAG2020 pic.twitter.com/Kq5KFhQmgH;;;#TrumpRallyNJ #KAG2020;1,22E+18;https://twitter.com/realDonaldTrump/status/1222332975825793025
realDonaldTrump;29.01.20 02:32;14011;54702;Thank you Wildwood, New Jersey! #KeepAmericaGreat https://www. pscp.tv/w/cQDX1zEzNTg4 Mzh8MW1uR2VReVhtVm5HWH0g36sNHJMqVn88PUIxQYA-7lkGjCRunp6PU0CL2C-d?t=24s …;;;#KeepAmericaGreat;1,22E+18;https://twitter.com/realDonaldTrump/status/1222331749805580293
realDonaldTrump;28.01.20 23:23;29561;152763;It’s amazing what I’ve done, the most of any President in the first three years (by far), considering that for three years I’ve been under phony political investigations and the Impeachment Hoax! KEEP AMERICA GREAT!;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222284074066366464
realDonaldTrump;28.01.20 23:16;19034;115408;Heading to New Jersey. Big Rally, in fact, Really Big Rally!;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222282422110154753
realDonaldTrump;28.01.20 22:18;14170;50345;https:// twitter.com/WhiteHouse/sta tus/1222243101164625926 … pic.twitter.com/vSV0YPyQrg;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222267800732995585
realDonaldTrump;28.01.20 20:09;13025;48479;The Witch Hunt continues! https:// twitter.com/joelpollak/sta tus/1222229447157239809 …;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222235349117755395
realDonaldTrump;28.01.20 19:26;9021;29785;This is what a future State of Palestine can look like, with a capital in parts of East Jerusalem. pic.twitter.com/39vw3pPrAL;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222224528065155072
realDonaldTrump;28.01.20 19:26;11161;43754;هذا ما قد تبدو عليه دولة فلسطين المستقبلية بعاصمة في أجزاء من القدس الشرقية. pic.twitter.com/CFuYwwjSso;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222224521958187009
realDonaldTrump;28.01.20 19:23;10149;38364;I will always stand with the State of Israel and the Jewish people. I strongly support their safety and security and their right to live within their historical homeland. It's time for peace! pic.twitter.com/lKwQ9IKTUG;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222223636779741184
realDonaldTrump;28.01.20 19:23;10759;48180;תמיד אעמוד לצד מדינת ישראל והעם היהודי. אני תומך בחוזקה בבטיחותם ובטחונם ובזכותם לחיות במולדתם ההיסטורית. הגיע הזמן לשלום! pic.twitter.com/AtNnQtnGZs;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222223630056206336
realDonaldTrump;28.01.20 19:07;8904;29714;https://www. pscp.tv/w/cQBvvDFvTlFs TFJub1dwUXd8MW1ueGVReUVyVk54WA1zKet_7z8vzWFt8Te_Oj1SHWia5RzDd-o1zJWDHKC7 …;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222219667697213441
realDonaldTrump;28.01.20 16:55;20128;85515;The Fed should get smart & lower the Rate to make our interest competitive with other Countries which pay much lower even though we are, by far, the high standard. We would then focus on paying off & refinancing debt! There is almost no inflation-this is the time (2 years late)!;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222186473849544704
realDonaldTrump;28.01.20 16:47;31557;216800;Are you better off now than you were three years ago? Almost everyone say YES!;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222184371932798976
realDonaldTrump;28.01.20 16:44;17691;63504;.....So, what the hell has happened to @FoxNews . Only I know! Chris Wallace and others should be on Fake News CNN or MSDNC. How’s Shep Smith doing? Watch, this will be the beginning of the end for Fox, just like the other two which are dying in the ratings. Social Media is great!;;#NAME?;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222183788924502017
realDonaldTrump;28.01.20 16:44;20481;85288;Really pathetic how @FoxNews is trying to be so politically correct by loading the airwaves with Democrats like Chris Van Hollen, the no name Senator from Maryland. He has been on forever playing up the Impeachment Hoax. Dems wouldn’t even give Fox their low ratings debates....;;#NAME?;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222183788211470336
realDonaldTrump;28.01.20 06:26;41576;160197;Don Lemon, the dumbest man on television (with terrible ratings!). https:// twitter.com/DailyCaller/st atus/1221999373829144578 …;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222028267865223170
realDonaldTrump;28.01.20 05:35;11438;52503;Charlie, I always knew you are brilliant! https:// twitter.com/CharlesHurt/st atus/611237885346467841 …;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222015204315336705
realDonaldTrump;28.01.20 05:11;9344;36831;Thank you to Chuck & all. USMCA is going to be GREAT! https:// twitter.com/GrassleyPress/ status/1220364541046992899 …;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222009264396558336
realDonaldTrump;28.01.20 05:09;11020;49852;Thank you Roger, it is a big Hoax! https:// twitter.com/SenatorWicker/ status/1221932726674231299 …;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222008772102705152
realDonaldTrump;28.01.20 05:03;4121;20121;Congrats to Christine! https:// twitter.com/dr_mark_peters /status/1220531644773199872 …;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222007302636654593
realDonaldTrump;28.01.20 05:01;6363;25697;A full & complete Endorsement for @RepDonBacon , who is doing a great job. Strong on crime, loves our Military, Vets & 2A! https:// twitter.com/SenatorFischer /status/1221945829050781696 …;;#NAME?;;1,22E+18;https://twitter.com/realDonaldTrump/status/1222006774368296960
realDonaldTrump;27.01.20 19:11;14892;49141;https://www. pscp.tv/w/cP8fJDFvTlFs TFJub1dwUXd8MXlOeGFRYWxOTXF4aquAXfhiQ6kMbEuRCG78KwaZeoudtLiTH1gAF68fdR2o …;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1221858276058566661
realDonaldTrump;27.01.20 18:12;10809;36267;pic.twitter.com/SxRib4Q3NT;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1221843430445342720
realDonaldTrump;27.01.20 18:09;19894;80591;On International Holocaust Remembrance Day, we remember the millions of precious souls who perished as a result of the horrific crimes perpetrated by the Nazi regime.... https://www. whitehouse.gov/briefings-stat ements/presidential-message-international-holocaust-remembrance-day-2020/ …;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1221842613487251458
realDonaldTrump;27.01.20 16:12;14453;75861;Senate hearing on the Impeachment Hoax starts today at 1:00 P.M.;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1221813147918569474
realDonaldTrump;27.01.20 15:56;23233;123060;We are in very close communication with China concerning the virus. Very few cases reported in USA, but strongly on watch. We have offered China and President Xi any help that is necessary. Our experts are extraordinary!;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1221809170673958913
realDonaldTrump;27.01.20 15:40;35206;134354;Schiff must release the IG report, without changes or tampering, which is said to be yet further exoneration of the Impeachment Hoax. He refuses to give it. Does it link him to Whistleblower? Why is he so adamant?;;;;1,22E+18;https://twitter.com/realDonaldTrump/status/1221805273695780864
